ISBN,Book-Title,Book-Author,Year-Of-Publication,Original-Publication,Publisher,Image-URL-S,Image-URL-M,Image-URL-L
222,The Moon and Sixpence,"Maugham, W. Somerset (William Somerset), 1874-1965",1995,,,https://www.gutenberg.org/cache/epub/222/pg222.cover.medium.jpg,https://www.gutenberg.org/cache/epub/222/pg222.cover.medium.jpg,https://www.gutenberg.org/cache/epub/222/pg222.cover.medium.jpg
223,The wisdom of Father Brown,"Chesterton, G. K. (Gilbert Keith), 1874-1936",1995,,,https://www.gutenberg.org/cache/epub/223/pg223.cover.medium.jpg,https://www.gutenberg.org/cache/epub/223/pg223.cover.medium.jpg,https://www.gutenberg.org/cache/epub/223/pg223.cover.medium.jpg
224,A pair of blue eyes,"Hardy, Thomas, 1840-1928",2008,,,https://www.gutenberg.org/cache/epub/224/pg224.cover.medium.jpg,https://www.gutenberg.org/cache/epub/224/pg224.cover.medium.jpg,https://www.gutenberg.org/cache/epub/224/pg224.cover.medium.jpg
225,At the Back of the North Wind,"MacDonald, George, 1824-1905",2008,,,https://www.gutenberg.org/cache/epub/225/pg225.cover.medium.jpg,https://www.gutenberg.org/cache/epub/225/pg225.cover.medium.jpg,https://www.gutenberg.org/cache/epub/225/pg225.cover.medium.jpg
226,Cicero's Orations,"Cicero, Marcus Tullius, 107 BCE-44 BCE",1995,,,https://www.gutenberg.org/cache/epub/226/pg226.cover.medium.jpg,https://www.gutenberg.org/cache/epub/226/pg226.cover.medium.jpg,https://www.gutenberg.org/cache/epub/226/pg226.cover.medium.jpg
227,Aeneidos,"Virgil, 71 BCE-20 BCE",1995,,,https://www.gutenberg.org/cache/epub/227/pg227.cover.medium.jpg,https://www.gutenberg.org/cache/epub/227/pg227.cover.medium.jpg,https://www.gutenberg.org/cache/epub/227/pg227.cover.medium.jpg
228,The Aeneid,"Virgil, 71 BCE-20 BCE",1995,,,https://www.gutenberg.org/cache/epub/228/pg228.cover.medium.jpg,https://www.gutenberg.org/cache/epub/228/pg228.cover.medium.jpg,https://www.gutenberg.org/cache/epub/228/pg228.cover.medium.jpg
229,The Bucolics and Eclogues,"Virgil, 71 BCE-20 BCE",1995,,,https://www.gutenberg.org/cache/epub/229/pg229.cover.medium.jpg,https://www.gutenberg.org/cache/epub/229/pg229.cover.medium.jpg,https://www.gutenberg.org/cache/epub/229/pg229.cover.medium.jpg
230,The Bucolics and Eclogues,"Virgil, 71 BCE-20 BCE",1995,,,https://www.gutenberg.org/cache/epub/230/pg230.cover.medium.jpg,https://www.gutenberg.org/cache/epub/230/pg230.cover.medium.jpg,https://www.gutenberg.org/cache/epub/230/pg230.cover.medium.jpg
231,Georgicon,"Virgil, 71 BCE-20 BCE",1995,,,https://www.gutenberg.org/cache/epub/231/pg231.cover.medium.jpg,https://www.gutenberg.org/cache/epub/231/pg231.cover.medium.jpg,https://www.gutenberg.org/cache/epub/231/pg231.cover.medium.jpg
232,The Georgics,"Virgil, 71 BCE-20 BCE",1995,,,https://www.gutenberg.org/cache/epub/232/pg232.cover.medium.jpg,https://www.gutenberg.org/cache/epub/232/pg232.cover.medium.jpg,https://www.gutenberg.org/cache/epub/232/pg232.cover.medium.jpg
233,Sister Carrie: A Novel,"Dreiser, Theodore, 1871-1945",1995,,,https://www.gutenberg.org/cache/epub/233/pg233.cover.medium.jpg,https://www.gutenberg.org/cache/epub/233/pg233.cover.medium.jpg,https://www.gutenberg.org/cache/epub/233/pg233.cover.medium.jpg
234,Child Christopher and Goldilind the Fair,"Morris, William, 1834-1896",2008,,,https://www.gutenberg.org/cache/epub/234/pg234.cover.medium.jpg,https://www.gutenberg.org/cache/epub/234/pg234.cover.medium.jpg,https://www.gutenberg.org/cache/epub/234/pg234.cover.medium.jpg
235,William Gibson Interviewed,"Salza, Giuseppe",1995,,,https://www.gutenberg.org/cache/epub/235/pg235.cover.medium.jpg,https://www.gutenberg.org/cache/epub/235/pg235.cover.medium.jpg,https://www.gutenberg.org/cache/epub/235/pg235.cover.medium.jpg
236,The Jungle Book,"Kipling, Rudyard, 1865-1936",2006,,,https://www.gutenberg.org/cache/epub/236/pg236.cover.medium.jpg,https://www.gutenberg.org/cache/epub/236/pg236.cover.medium.jpg,https://www.gutenberg.org/cache/epub/236/pg236.cover.medium.jpg
237,Sexti Properti Elegiarvm: Liber Primvs,"Propertius, Sextus",1995,,,https://www.gutenberg.org/cache/epub/237/pg237.cover.medium.jpg,https://www.gutenberg.org/cache/epub/237/pg237.cover.medium.jpg,https://www.gutenberg.org/cache/epub/237/pg237.cover.medium.jpg
238,Dear Enemy,"Webster, Jean, 1876-1916",2008,,,https://www.gutenberg.org/cache/epub/238/pg238.cover.medium.jpg,https://www.gutenberg.org/cache/epub/238/pg238.cover.medium.jpg,https://www.gutenberg.org/cache/epub/238/pg238.cover.medium.jpg
239,Radar Map of the United States,United States,1995,,,https://www.gutenberg.org/cache/epub/239/pg239.cover.medium.jpg,https://www.gutenberg.org/cache/epub/239/pg239.cover.medium.jpg,https://www.gutenberg.org/cache/epub/239/pg239.cover.medium.jpg
240,Stories from the Old Attic,"Harris, Robert A. (Robert Alan), 1950-",1995,,,https://www.gutenberg.org/cache/epub/240/pg240.cover.medium.jpg,https://www.gutenberg.org/cache/epub/240/pg240.cover.medium.jpg,https://www.gutenberg.org/cache/epub/240/pg240.cover.medium.jpg
241,"Clotelle; Or, The Colored Heroine, a tale of the Southern States; Or, The President's Daughter","Brown, William Wells, 1814?-1884",2008,,,https://www.gutenberg.org/cache/epub/241/pg241.cover.medium.jpg,https://www.gutenberg.org/cache/epub/241/pg241.cover.medium.jpg,https://www.gutenberg.org/cache/epub/241/pg241.cover.medium.jpg
242,My Ántonia,"Cather, Willa, 1873-1947",2008,,,https://www.gutenberg.org/cache/epub/242/pg242.cover.medium.jpg,https://www.gutenberg.org/cache/epub/242/pg242.cover.medium.jpg,https://www.gutenberg.org/cache/epub/242/pg242.cover.medium.jpg
243,"The forged coupon, and other stories","Tolstoy, Leo, graf, 1828-1910",2006,,,https://www.gutenberg.org/cache/epub/243/pg243.cover.medium.jpg,https://www.gutenberg.org/cache/epub/243/pg243.cover.medium.jpg,https://www.gutenberg.org/cache/epub/243/pg243.cover.medium.jpg
244,A Study in Scarlet,"Doyle, Arthur Conan, 1859-1930",1995,,,https://www.gutenberg.org/cache/epub/244/pg244.cover.medium.jpg,https://www.gutenberg.org/cache/epub/244/pg244.cover.medium.jpg,https://www.gutenberg.org/cache/epub/244/pg244.cover.medium.jpg
245,Life on the Mississippi,"Twain, Mark, 1835-1910",2004,,,https://www.gutenberg.org/cache/epub/245/pg245.cover.medium.jpg,https://www.gutenberg.org/cache/epub/245/pg245.cover.medium.jpg,https://www.gutenberg.org/cache/epub/245/pg245.cover.medium.jpg
246,The Rubaiyat of Omar Khayyam,"Omar Khayyam, 1048-1122",1995,,,https://www.gutenberg.org/cache/epub/246/pg246.cover.medium.jpg,https://www.gutenberg.org/cache/epub/246/pg246.cover.medium.jpg,https://www.gutenberg.org/cache/epub/246/pg246.cover.medium.jpg
247,Webster's Unabridged Dictionary (1st 100 Pages),"Webster, Noah, 1758-1843",1995,,,https://www.gutenberg.org/cache/epub/247/pg247.cover.medium.jpg,https://www.gutenberg.org/cache/epub/247/pg247.cover.medium.jpg,https://www.gutenberg.org/cache/epub/247/pg247.cover.medium.jpg
248,Webster's Unabridged Dictionary (2nd 100 Pages),"Webster, Noah, 1758-1843",1995,,,https://www.gutenberg.org/cache/epub/248/pg248.cover.medium.jpg,https://www.gutenberg.org/cache/epub/248/pg248.cover.medium.jpg,https://www.gutenberg.org/cache/epub/248/pg248.cover.medium.jpg
249,French Cave Paintings,,1995,,,https://www.gutenberg.org/cache/epub/249/pg249.cover.medium.jpg,https://www.gutenberg.org/cache/epub/249/pg249.cover.medium.jpg,https://www.gutenberg.org/cache/epub/249/pg249.cover.medium.jpg
250,A Brief History of the InternetThe Bright Side: The Dark Side,"Hart, Michael, 1947-2011",1995,,,https://www.gutenberg.org/cache/epub/250/pg250.cover.medium.jpg,https://www.gutenberg.org/cache/epub/250/pg250.cover.medium.jpg,https://www.gutenberg.org/cache/epub/250/pg250.cover.medium.jpg
701,The King of the Golden River,"Ruskin, John, 1819-1900",1996,,,https://www.gutenberg.org/cache/epub/701/pg701.cover.medium.jpg,https://www.gutenberg.org/cache/epub/701/pg701.cover.medium.jpg,https://www.gutenberg.org/cache/epub/701/pg701.cover.medium.jpg
702,Somebody's Little Girl,"Young, Martha, 1868-",1996,,,https://www.gutenberg.org/cache/epub/702/pg702.cover.medium.jpg,https://www.gutenberg.org/cache/epub/702/pg702.cover.medium.jpg,https://www.gutenberg.org/cache/epub/702/pg702.cover.medium.jpg
703,Lucasta,"Lovelace, Richard, 1618-1658",1996,,,https://www.gutenberg.org/cache/epub/703/pg703.cover.medium.jpg,https://www.gutenberg.org/cache/epub/703/pg703.cover.medium.jpg,https://www.gutenberg.org/cache/epub/703/pg703.cover.medium.jpg
704,The Mansion,"Van Dyke, Henry, 1852-1933",1996,,,https://www.gutenberg.org/cache/epub/704/pg704.cover.medium.jpg,https://www.gutenberg.org/cache/epub/704/pg704.cover.medium.jpg,https://www.gutenberg.org/cache/epub/704/pg704.cover.medium.jpg
705,The Roadmender,"Fairless, Michael, 1869-1901",1996,,,https://www.gutenberg.org/cache/epub/705/pg705.cover.medium.jpg,https://www.gutenberg.org/cache/epub/705/pg705.cover.medium.jpg,https://www.gutenberg.org/cache/epub/705/pg705.cover.medium.jpg
706,The Amateur Cracksman,"Hornung, E. W. (Ernest William), 1866-1921",1996,,,https://www.gutenberg.org/cache/epub/706/pg706.cover.medium.jpg,https://www.gutenberg.org/cache/epub/706/pg706.cover.medium.jpg,https://www.gutenberg.org/cache/epub/706/pg706.cover.medium.jpg
707,Raffles: Further Adventures of the Amateur Cracksman,"Hornung, E. W. (Ernest William), 1866-1921",1996,,,https://www.gutenberg.org/cache/epub/707/pg707.cover.medium.jpg,https://www.gutenberg.org/cache/epub/707/pg707.cover.medium.jpg,https://www.gutenberg.org/cache/epub/707/pg707.cover.medium.jpg
708,The Princess and the Goblin,"MacDonald, George, 1824-1905",1996,,,https://www.gutenberg.org/cache/epub/708/pg708.cover.medium.jpg,https://www.gutenberg.org/cache/epub/708/pg708.cover.medium.jpg,https://www.gutenberg.org/cache/epub/708/pg708.cover.medium.jpg
709,The Princess and Curdie,"MacDonald, George, 1824-1905",1996,,,https://www.gutenberg.org/cache/epub/709/pg709.cover.medium.jpg,https://www.gutenberg.org/cache/epub/709/pg709.cover.medium.jpg,https://www.gutenberg.org/cache/epub/709/pg709.cover.medium.jpg
710,"Love of Life, and Other Stories","London, Jack, 1876-1916",1996,,,https://www.gutenberg.org/cache/epub/710/pg710.cover.medium.jpg,https://www.gutenberg.org/cache/epub/710/pg710.cover.medium.jpg,https://www.gutenberg.org/cache/epub/710/pg710.cover.medium.jpg
711,Allan Quatermain,"Haggard, H. Rider (Henry Rider), 1856-1925",2004,,,https://www.gutenberg.org/cache/epub/711/pg711.cover.medium.jpg,https://www.gutenberg.org/cache/epub/711/pg711.cover.medium.jpg,https://www.gutenberg.org/cache/epub/711/pg711.cover.medium.jpg
712,"Thomas Jefferson, a Character Sketch","Ellis, Edward Sylvester, 1840-1916",2006,,,https://www.gutenberg.org/cache/epub/712/pg712.cover.medium.jpg,https://www.gutenberg.org/cache/epub/712/pg712.cover.medium.jpg,https://www.gutenberg.org/cache/epub/712/pg712.cover.medium.jpg
713,Memoirs of Extraordinary Popular Delusions — Volume 2,"Mackay, Charles, 1814-1889",1996,,,https://www.gutenberg.org/cache/epub/713/pg713.cover.medium.jpg,https://www.gutenberg.org/cache/epub/713/pg713.cover.medium.jpg,https://www.gutenberg.org/cache/epub/713/pg713.cover.medium.jpg
714,The Bobbsey Twins in the Country,"Hope, Laura Lee",1996,,,https://www.gutenberg.org/cache/epub/714/pg714.cover.medium.jpg,https://www.gutenberg.org/cache/epub/714/pg714.cover.medium.jpg,https://www.gutenberg.org/cache/epub/714/pg714.cover.medium.jpg
715,The Moon Endureth: Tales and Fancies,"Buchan, John, 1875-1940",1996,,,https://www.gutenberg.org/cache/epub/715/pg715.cover.medium.jpg,https://www.gutenberg.org/cache/epub/715/pg715.cover.medium.jpg,https://www.gutenberg.org/cache/epub/715/pg715.cover.medium.jpg
716,The Cruise of the Jasper B.,"Marquis, Don, 1878-1937",1996,,,https://www.gutenberg.org/cache/epub/716/pg716.cover.medium.jpg,https://www.gutenberg.org/cache/epub/716/pg716.cover.medium.jpg,https://www.gutenberg.org/cache/epub/716/pg716.cover.medium.jpg
717,Chita: A Memory of Last Island,"Hearn, Lafcadio, 1850-1904",1996,,,https://www.gutenberg.org/cache/epub/717/pg717.cover.medium.jpg,https://www.gutenberg.org/cache/epub/717/pg717.cover.medium.jpg,https://www.gutenberg.org/cache/epub/717/pg717.cover.medium.jpg
718,Tono-Bungay,"Wells, H. G. (Herbert George), 1866-1946",2006,,,https://www.gutenberg.org/cache/epub/718/pg718.cover.medium.jpg,https://www.gutenberg.org/cache/epub/718/pg718.cover.medium.jpg,https://www.gutenberg.org/cache/epub/718/pg718.cover.medium.jpg
719,The Plays of W. E. Henley and R. L. Stevenson,"Henley, William Ernest, 1849-1903",1996,,,https://www.gutenberg.org/cache/epub/719/pg719.cover.medium.jpg,https://www.gutenberg.org/cache/epub/719/pg719.cover.medium.jpg,https://www.gutenberg.org/cache/epub/719/pg719.cover.medium.jpg
720,Almayer's Folly: A Story of an Eastern River,"Conrad, Joseph, 1857-1924",1996,,,https://www.gutenberg.org/cache/epub/720/pg720.cover.medium.jpg,https://www.gutenberg.org/cache/epub/720/pg720.cover.medium.jpg,https://www.gutenberg.org/cache/epub/720/pg720.cover.medium.jpg
721,The Birds' Christmas Carol,"Wiggin, Kate Douglas Smith, 1856-1923",1996,,,https://www.gutenberg.org/cache/epub/721/pg721.cover.medium.jpg,https://www.gutenberg.org/cache/epub/721/pg721.cover.medium.jpg,https://www.gutenberg.org/cache/epub/721/pg721.cover.medium.jpg
722,"James Otis, the Pre-Revolutionist","Ridpath, John Clark, 1840-1900",1996,,,https://www.gutenberg.org/cache/epub/722/pg722.cover.medium.jpg,https://www.gutenberg.org/cache/epub/722/pg722.cover.medium.jpg,https://www.gutenberg.org/cache/epub/722/pg722.cover.medium.jpg
723,"Henry James, Jr.","Howells, William Dean, 1837-1920",1996,,,https://www.gutenberg.org/cache/epub/723/pg723.cover.medium.jpg,https://www.gutenberg.org/cache/epub/723/pg723.cover.medium.jpg,https://www.gutenberg.org/cache/epub/723/pg723.cover.medium.jpg
724,The Man of Letters as a Man of Business,"Howells, William Dean, 1837-1920",1996,,,https://www.gutenberg.org/cache/epub/724/pg724.cover.medium.jpg,https://www.gutenberg.org/cache/epub/724/pg724.cover.medium.jpg,https://www.gutenberg.org/cache/epub/724/pg724.cover.medium.jpg
725,Men of Invention and Industry,"Smiles, Samuel, 1812-1904",1996,,,https://www.gutenberg.org/cache/epub/725/pg725.cover.medium.jpg,https://www.gutenberg.org/cache/epub/725/pg725.cover.medium.jpg,https://www.gutenberg.org/cache/epub/725/pg725.cover.medium.jpg
726,A Psychological Counter-Current in Recent Fiction,"Howells, William Dean, 1837-1920",1996,,,https://www.gutenberg.org/cache/epub/726/pg726.cover.medium.jpg,https://www.gutenberg.org/cache/epub/726/pg726.cover.medium.jpg,https://www.gutenberg.org/cache/epub/726/pg726.cover.medium.jpg
727,The Star-Spangled Banner,"Carpenter, John A.",1996,,,https://www.gutenberg.org/cache/epub/727/pg727.cover.medium.jpg,https://www.gutenberg.org/cache/epub/727/pg727.cover.medium.jpg,https://www.gutenberg.org/cache/epub/727/pg727.cover.medium.jpg
728,Emile Zola,"Howells, William Dean, 1837-1920",1996,,,https://www.gutenberg.org/cache/epub/728/pg728.cover.medium.jpg,https://www.gutenberg.org/cache/epub/728/pg728.cover.medium.jpg,https://www.gutenberg.org/cache/epub/728/pg728.cover.medium.jpg
729,"Hackers, Heroes of the Computer Revolution. Chapters 1 and 2","Levy, Steven, 1951-",1996,,,https://www.gutenberg.org/cache/epub/729/pg729.cover.medium.jpg,https://www.gutenberg.org/cache/epub/729/pg729.cover.medium.jpg,https://www.gutenberg.org/cache/epub/729/pg729.cover.medium.jpg
730,Oliver Twist,"Dickens, Charles, 1812-1870",1996,,,https://www.gutenberg.org/cache/epub/730/pg730.cover.medium.jpg,https://www.gutenberg.org/cache/epub/730/pg730.cover.medium.jpg,https://www.gutenberg.org/cache/epub/730/pg730.cover.medium.jpg
731,History of the Decline and Fall of the Roman Empire — Volume 1,"Gibbon, Edward, 1737-1794",2008,,,https://www.gutenberg.org/cache/epub/731/pg731.cover.medium.jpg,https://www.gutenberg.org/cache/epub/731/pg731.cover.medium.jpg,https://www.gutenberg.org/cache/epub/731/pg731.cover.medium.jpg
732,History of the Decline and Fall of the Roman Empire — Volume 2,"Gibbon, Edward, 1737-1794",2008,,,https://www.gutenberg.org/cache/epub/732/pg732.cover.medium.jpg,https://www.gutenberg.org/cache/epub/732/pg732.cover.medium.jpg,https://www.gutenberg.org/cache/epub/732/pg732.cover.medium.jpg
733,History of the Decline and Fall of the Roman Empire — Volume 3,"Gibbon, Edward, 1737-1794",2008,,,https://www.gutenberg.org/cache/epub/733/pg733.cover.medium.jpg,https://www.gutenberg.org/cache/epub/733/pg733.cover.medium.jpg,https://www.gutenberg.org/cache/epub/733/pg733.cover.medium.jpg
734,History of the Decline and Fall of the Roman Empire — Volume 4,"Gibbon, Edward, 1737-1794",2008,,,https://www.gutenberg.org/cache/epub/734/pg734.cover.medium.jpg,https://www.gutenberg.org/cache/epub/734/pg734.cover.medium.jpg,https://www.gutenberg.org/cache/epub/734/pg734.cover.medium.jpg
735,History of the Decline and Fall of the Roman Empire — Volume 5,"Gibbon, Edward, 1737-1794",2008,,,https://www.gutenberg.org/cache/epub/735/pg735.cover.medium.jpg,https://www.gutenberg.org/cache/epub/735/pg735.cover.medium.jpg,https://www.gutenberg.org/cache/epub/735/pg735.cover.medium.jpg
736,History of the Decline and Fall of the Roman Empire — Volume 6,"Gibbon, Edward, 1737-1794",1996,,,https://www.gutenberg.org/cache/epub/736/pg736.cover.medium.jpg,https://www.gutenberg.org/cache/epub/736/pg736.cover.medium.jpg,https://www.gutenberg.org/cache/epub/736/pg736.cover.medium.jpg
737,The Bobbsey Twins at School,"Hope, Laura Lee",1996,,,https://www.gutenberg.org/cache/epub/737/pg737.cover.medium.jpg,https://www.gutenberg.org/cache/epub/737/pg737.cover.medium.jpg,https://www.gutenberg.org/cache/epub/737/pg737.cover.medium.jpg
738,The Puzzle of Dickens's Last Plot,"Lang, Andrew, 1844-1912",1996,,,https://www.gutenberg.org/cache/epub/738/pg738.cover.medium.jpg,https://www.gutenberg.org/cache/epub/738/pg738.cover.medium.jpg,https://www.gutenberg.org/cache/epub/738/pg738.cover.medium.jpg
739,Henry Clay's Remarks in House and Senate,"Clay, Henry, 1777-1852",1996,,,https://www.gutenberg.org/cache/epub/739/pg739.cover.medium.jpg,https://www.gutenberg.org/cache/epub/739/pg739.cover.medium.jpg,https://www.gutenberg.org/cache/epub/739/pg739.cover.medium.jpg
740,"Remarks of Mr. Calhoun of South Carolina on the bill to prevent the interference of certain federal officers in elections: delivered in the Senate of the United States February 22, 1839","Calhoun, John C. (John Caldwell), 1782-1850",1996,,,https://www.gutenberg.org/cache/epub/740/pg740.cover.medium.jpg,https://www.gutenberg.org/cache/epub/740/pg740.cover.medium.jpg,https://www.gutenberg.org/cache/epub/740/pg740.cover.medium.jpg
741,Thomas Hart Benton's Remarks to the Senate on the Expunging Resolution,"Benton, Thomas Hart, 1782-1858",1996,,,https://www.gutenberg.org/cache/epub/741/pg741.cover.medium.jpg,https://www.gutenberg.org/cache/epub/741/pg741.cover.medium.jpg,https://www.gutenberg.org/cache/epub/741/pg741.cover.medium.jpg
742,Editorials from the Hearst Newspapers,"Brisbane, Arthur, 1864-1936",1996,,,https://www.gutenberg.org/cache/epub/742/pg742.cover.medium.jpg,https://www.gutenberg.org/cache/epub/742/pg742.cover.medium.jpg,https://www.gutenberg.org/cache/epub/742/pg742.cover.medium.jpg
743,"Thoughts on Man, His Nature, Productions and DiscoveriesInterspersed with Some Particulars Respecting the Author","Godwin, William, 1756-1836",1996,,,https://www.gutenberg.org/cache/epub/743/pg743.cover.medium.jpg,https://www.gutenberg.org/cache/epub/743/pg743.cover.medium.jpg,https://www.gutenberg.org/cache/epub/743/pg743.cover.medium.jpg
744,The Golden Mean,"Bonnell, Jerry T.",1996,,,https://www.gutenberg.org/cache/epub/744/pg744.cover.medium.jpg,https://www.gutenberg.org/cache/epub/744/pg744.cover.medium.jpg,https://www.gutenberg.org/cache/epub/744/pg744.cover.medium.jpg
745,One Divided by Pi (To 1 Million Digits),"Kanada, Yasumasa, 1949-2020",1996,,,https://www.gutenberg.org/cache/epub/745/pg745.cover.medium.jpg,https://www.gutenberg.org/cache/epub/745/pg745.cover.medium.jpg,https://www.gutenberg.org/cache/epub/745/pg745.cover.medium.jpg
746,Burning Daylight,"London, Jack, 1876-1916",1996,,,https://www.gutenberg.org/cache/epub/746/pg746.cover.medium.jpg,https://www.gutenberg.org/cache/epub/746/pg746.cover.medium.jpg,https://www.gutenberg.org/cache/epub/746/pg746.cover.medium.jpg
747,Anomalies and Curiosities of Medicine,"Gould, George M. (George Milbrey), 1848-1922",1996,,,https://www.gutenberg.org/cache/epub/747/pg747.cover.medium.jpg,https://www.gutenberg.org/cache/epub/747/pg747.cover.medium.jpg,https://www.gutenberg.org/cache/epub/747/pg747.cover.medium.jpg
748,The Brother of Daphne,"Yates, Dornford, 1885-1960",1996,,,https://www.gutenberg.org/cache/epub/748/pg748.cover.medium.jpg,https://www.gutenberg.org/cache/epub/748/pg748.cover.medium.jpg,https://www.gutenberg.org/cache/epub/748/pg748.cover.medium.jpg
749,Barlaam and Ioasaph,"John of Damascus, Saint, 676?-749",1996,,,https://www.gutenberg.org/cache/epub/749/pg749.cover.medium.jpg,https://www.gutenberg.org/cache/epub/749/pg749.cover.medium.jpg,https://www.gutenberg.org/cache/epub/749/pg749.cover.medium.jpg
750,The High History of the Holy Graal,,1996,,,https://www.gutenberg.org/cache/epub/750/pg750.cover.medium.jpg,https://www.gutenberg.org/cache/epub/750/pg750.cover.medium.jpg,https://www.gutenberg.org/cache/epub/750/pg750.cover.medium.jpg
251,1995 United States Congressional Address Book,United States,1995,,,https://www.gutenberg.org/cache/epub/251/pg251.cover.medium.jpg,https://www.gutenberg.org/cache/epub/251/pg251.cover.medium.jpg,https://www.gutenberg.org/cache/epub/251/pg251.cover.medium.jpg
252,Copyright Law of the United States of AmericaContained in Title 17 of the United States Code,Library of Congress. Copyright Office,1995,,,https://www.gutenberg.org/cache/epub/252/pg252.cover.medium.jpg,https://www.gutenberg.org/cache/epub/252/pg252.cover.medium.jpg,https://www.gutenberg.org/cache/epub/252/pg252.cover.medium.jpg
253,The Universal Copyright Convention (1988),Coalition for Networked Information,1995,,,https://www.gutenberg.org/cache/epub/253/pg253.cover.medium.jpg,https://www.gutenberg.org/cache/epub/253/pg253.cover.medium.jpg,https://www.gutenberg.org/cache/epub/253/pg253.cover.medium.jpg
254,The Second Story of MenoA Continuation of Socrates' Dialogue with Meno in Which the Boy Proves Root 2 is Irrational,Unknown,2008,,,https://www.gutenberg.org/cache/epub/254/pg254.cover.medium.jpg,https://www.gutenberg.org/cache/epub/254/pg254.cover.medium.jpg,https://www.gutenberg.org/cache/epub/254/pg254.cover.medium.jpg
255,"QREAD, Etext Reader for Windows","Scavezze, Dan",1995,,,https://www.gutenberg.org/cache/epub/255/pg255.cover.medium.jpg,https://www.gutenberg.org/cache/epub/255/pg255.cover.medium.jpg,https://www.gutenberg.org/cache/epub/255/pg255.cover.medium.jpg
256,Motion Picture of Rotating Earth,United States,1995,,,https://www.gutenberg.org/cache/epub/256/pg256.cover.medium.jpg,https://www.gutenberg.org/cache/epub/256/pg256.cover.medium.jpg,https://www.gutenberg.org/cache/epub/256/pg256.cover.medium.jpg
257,Troilus and Criseyde,"Chaucer, Geoffrey, 1343?-1400",1995,,,https://www.gutenberg.org/cache/epub/257/pg257.cover.medium.jpg,https://www.gutenberg.org/cache/epub/257/pg257.cover.medium.jpg,https://www.gutenberg.org/cache/epub/257/pg257.cover.medium.jpg
258,Poems by Adam Lindsay Gordon,"Gordon, Adam Lindsay, 1833-1870",2008,,,https://www.gutenberg.org/cache/epub/258/pg258.cover.medium.jpg,https://www.gutenberg.org/cache/epub/258/pg258.cover.medium.jpg,https://www.gutenberg.org/cache/epub/258/pg258.cover.medium.jpg
259,Ballads of a Cheechako,"Service, Robert W. (Robert William), 1874-1958",2008,,,https://www.gutenberg.org/cache/epub/259/pg259.cover.medium.jpg,https://www.gutenberg.org/cache/epub/259/pg259.cover.medium.jpg,https://www.gutenberg.org/cache/epub/259/pg259.cover.medium.jpg
260,An Introduction to the Study of Robert Browning's Poetry,"Browning, Robert, 1812-1889",2008,,,https://www.gutenberg.org/cache/epub/260/pg260.cover.medium.jpg,https://www.gutenberg.org/cache/epub/260/pg260.cover.medium.jpg,https://www.gutenberg.org/cache/epub/260/pg260.cover.medium.jpg
261,A Dome of Many-Coloured Glass,"Lowell, Amy, 1874-1925",2008,,,https://www.gutenberg.org/cache/epub/261/pg261.cover.medium.jpg,https://www.gutenberg.org/cache/epub/261/pg261.cover.medium.jpg,https://www.gutenberg.org/cache/epub/261/pg261.cover.medium.jpg
262,The Collected Poems of Rupert Brooke,"Brooke, Rupert, 1887-1915",1995,,,https://www.gutenberg.org/cache/epub/262/pg262.cover.medium.jpg,https://www.gutenberg.org/cache/epub/262/pg262.cover.medium.jpg,https://www.gutenberg.org/cache/epub/262/pg262.cover.medium.jpg
263,"Trees, and Other Poems","Kilmer, Joyce, 1886-1918",1995,,,https://www.gutenberg.org/cache/epub/263/pg263.cover.medium.jpg,https://www.gutenberg.org/cache/epub/263/pg263.cover.medium.jpg,https://www.gutenberg.org/cache/epub/263/pg263.cover.medium.jpg
264,"Main Street, and Other Poems","Kilmer, Joyce, 1886-1918",2008,,,https://www.gutenberg.org/cache/epub/264/pg264.cover.medium.jpg,https://www.gutenberg.org/cache/epub/264/pg264.cover.medium.jpg,https://www.gutenberg.org/cache/epub/264/pg264.cover.medium.jpg
265,The Life and Death of Cormac the Skald,,2008,,,https://www.gutenberg.org/cache/epub/265/pg265.cover.medium.jpg,https://www.gutenberg.org/cache/epub/265/pg265.cover.medium.jpg,https://www.gutenberg.org/cache/epub/265/pg265.cover.medium.jpg
266,"Confessio Amantis; Or, Tales of the Seven Deadly Sins","Gower, John, 1325?-1408",2008,,,https://www.gutenberg.org/cache/epub/266/pg266.cover.medium.jpg,https://www.gutenberg.org/cache/epub/266/pg266.cover.medium.jpg,https://www.gutenberg.org/cache/epub/266/pg266.cover.medium.jpg
267,The Touchstone,"Wharton, Edith, 1862-1937",1995,,,https://www.gutenberg.org/cache/epub/267/pg267.cover.medium.jpg,https://www.gutenberg.org/cache/epub/267/pg267.cover.medium.jpg,https://www.gutenberg.org/cache/epub/267/pg267.cover.medium.jpg
268,The Octopus : A Story of California,"Norris, Frank, 1870-1902",2008,,,https://www.gutenberg.org/cache/epub/268/pg268.cover.medium.jpg,https://www.gutenberg.org/cache/epub/268/pg268.cover.medium.jpg,https://www.gutenberg.org/cache/epub/268/pg268.cover.medium.jpg
269,Beasts and Super-Beasts,"Saki, 1870-1916",1995,,,https://www.gutenberg.org/cache/epub/269/pg269.cover.medium.jpg,https://www.gutenberg.org/cache/epub/269/pg269.cover.medium.jpg,https://www.gutenberg.org/cache/epub/269/pg269.cover.medium.jpg
